doi_norm,openalex_found,openalex_error,openalex_id,openalex_title,openalex_year,cited_by_count,referenced_works_count,fwci,is_retracted
10.4204/eptcs.416.4,True,,https://openalex.org/W4407349573,Logical Lease Litigation: Prolog and LLMs for Rental Law Compliance in New York,2025.0,0.0,5.0,0.0,False
10.4204/eptcs.416.40,True,,https://openalex.org/W4407349696,Early Validation of High-level Requirements on Cyber-Physical Systems,2025.0,0.0,19.0,0.0,False
10.4204/eptcs.416.41,True,,https://openalex.org/W4407349680,Reliable Conversational Agents under ASP Control that Understand Natural Language,2025.0,0.0,16.0,0.0,False
10.4204/eptcs.416.5,True,,https://openalex.org/W4407349603,LP-LM: No Hallucinations in Question Answering with Logic Programming,2025.0,0.0,10.0,0.0,False
10.4204/eptcs.416.6,True,,https://openalex.org/W4407349644,Neuro-Symbolic Contrastive Learning for Cross-domain Inference,2025.0,0.0,51.0,0.0,False
10.4204/eptcs.416.7,True,,https://openalex.org/W4407349651,Architecture for Simulating Behavior Mode Changes in Norm-Aware Autonomous Agents,2025.0,0.0,15.0,0.0,False
10.4204/eptcs.416.9,True,,https://openalex.org/W4407349601,"Mind the Gaps: Logical English, Prolog, and Multi-agent Systems for Autonomous Vehicles",2025.0,1.0,15.0,2.6124,False
10.4204/eptcs.434.4,True,,https://openalex.org/W4415659371,Semantic Properties of Computations Defined by Elementary Inference Systems,2025.0,0.0,0.0,0.0,False
10.4204/eptcs.434.5,True,,https://openalex.org/W4415659391,Theta as a Horn Solver,2025.0,0.0,0.0,0.0,False
10.4204/eptcs.434.6,True,,https://openalex.org/W4415659263,CHCVerif: A Portfolio-Based Solver for Constrained Horn Clauses,2025.0,0.0,0.0,0.0,False
10.4204/eptcs.439.10,True,,https://openalex.org/W7119988318,Correcting Autonomous Driving Object Detection Misclassifications with Automated Commonsense Reasoning,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.13,True,,https://openalex.org/W4416131195,A framework for Conditional Reasoning in Answer Set Programming,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.15,True,,https://openalex.org/W7119511346,Defeasible Conditionals using Answer Set Programming,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.16,True,,https://openalex.org/W7119479195,Extracting Policies from Quantified Answer Set Programs,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.17,True,,https://openalex.org/W4417423260,A Simple and Effective ASP-Based Tool for Enumerating Minimal Hitting Sets,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.18,True,,https://openalex.org/W7119470183,Logic Programming with Extensible Types,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.19,True,,https://openalex.org/W7119502076,Fixpoint Semantics for DatalogMTL with Negation,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.2,True,,https://openalex.org/W7119683204,Propositional Abduction via Only-Knowing: A Non-Monotonic Approach,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.21,True,,https://openalex.org/W4415033560,On the Trap Space Semantics of Normal Logic Programs,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.22,True,,https://openalex.org/W4414943507,Reasoning about Medical Triage Optimization with Logic Programming,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.23,True,,https://openalex.org/W4415109222,The ASP-based Nurse Scheduling System at the University of Yamanashi Hospital,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.24,True,,https://openalex.org/W7119695462,Hybrid MKNF for Aeronautics Applications: Usage and Heuristics,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.25,True,,https://openalex.org/W7120084704,An ASP-based Solution to the Medical Appointment Scheduling Problem,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.28,True,,https://openalex.org/W7119499598,"XAI-LAW: A Logic Programming Tool for Modeling, Explaining, and Learning Legal Decisions",2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.29,True,,https://openalex.org/W7119526154,Formally Explaining Decision Tree Models with Answer Set Programming,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.3,True,,https://openalex.org/W4415345332,An ASP-Based Framework for MUSes,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.30,True,,https://openalex.org/W7119473922,xDNN(ASP): Explanation Generation System for Deep Neural Networks powered by Answer Set Programming,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.31,True,,https://openalex.org/W7119493703,Implementing the First-Order Logic of Here and There,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.33,True,,https://openalex.org/W7119526250,Investigating the Grounding Bottleneck for a Large-Scale Configuration Problem: Existing Tools and Constraint-Aware Guessing,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.34,True,,https://openalex.org/W7119513109,On Zeno-like Behaviors in the Event Calculus with Goal-directed Answer Set Programming,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.35,True,,https://openalex.org/W7119533616,Inductive First-Order Formula Synthesis by ASP: A Case Study in Invariant Inference,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.36,True,,https://openalex.org/W4415139386,Picat Through the Lens of Advent of Code,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.4,True,,https://openalex.org/W7119526246,Machine Learning Model Integration with Open World Temporal Logic for Process Automation,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.5,True,,https://openalex.org/W4406841238,VERUS-LM: a Versatile Framework for Combining LLMs with Symbolic Reasoning,2026.0,3.0,0.0,28.8566,False
10.4204/eptcs.439.6,True,,https://openalex.org/W4414489713,An LLM + ASP Workflow for Joint Entity-Relation Extraction,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.7,True,,https://openalex.org/W4415030911,VECSR: Virtually Embodied Common Sense Reasoning System,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.8,True,,https://openalex.org/W7119521607,Logic Tensor Network-Enhanced Generative Adversarial Network,2026.0,0.0,0.0,0.0,False
10.4204/eptcs.439.9,True,,https://openalex.org/W4414684487,Interpretable Hybrid Machine Learning Models Using FOLD-R++ and Answer Set Programming,2026.0,1.0,0.0,31.4596,False
10.46298/lmcs-17(3:11)2021,True,,https://openalex.org/W3109831021,Multimodal Dependent Type Theory,2021.0,0.0,68.0,0.0,False
10.46298/lmcs-17(3:20)2021,True,,https://openalex.org/W3195955301,Successor-Invariant First-Order Logic on Classes of Bounded Degree,2021.0,2.0,15.0,0.3044,False
10.46298/lmcs-17(3:3)2021,True,,https://openalex.org/W2972042414,The Complexity of Reachability in Affine Vector Addition Systems with States,2021.0,1.0,27.0,0.1522,False
10.46298/lmcs-18(1:37)2022,True,,https://openalex.org/W2952669161,Sequential Relational Decomposition,2022.0,0.0,43.0,0.0,False
10.46298/lmcs-18(1:42)2022,True,,https://openalex.org/W3118946947,"Register Automata with Extrema Constraints, and an Application to Two-Variable Logic",2022.0,2.0,30.0,0.3047,False
10.46298/lmcs-18(3:6)2022,True,,https://openalex.org/W3014513545,Fusible numbers and Peano Arithmetic,2022.0,1.0,34.0,0.1524,False
10.46298/lmcs-20(2:9)2024,True,,https://openalex.org/W4397009053,The Pebble-Relation Comonad in Finite Model Theory,2024.0,1.0,23.0,1.0804,False
10.46298/lmcs-21(1:10)2025,True,,https://openalex.org/W3157558637,Multi-Structural Games and Number of Quantifiers,2025.0,0.0,13.0,0.0,False
10.46298/lmcs-21(3:25)2025,True,,https://openalex.org/W4414110363,Extensional and Non-extensional Functions as Processes,2025.0,0.0,0.0,0.0,False
10.46298/lmcs-21(3:3)2025,True,,https://openalex.org/W4412419876,The Big-O Problem for Max-Plus Automata is Decidable (PSPACE-Complete),2025.0,0.0,0.0,0.0,False
10.46298/lmcs-21(4:18)2025,True,,https://openalex.org/W4415850035,Computational expressivity of (circular) proofs with fixed points,2025.0,0.0,0.0,0.0,False
10.46298/lmcs-21(4:2)2025,True,,https://openalex.org/W4414847994,MSO Queries on Trees: Enumerating Answers under Updates Using Forest Algebras,2025.0,0.0,0.0,0.0,False
10.46298/theoretics.23.3,True,,https://openalex.org/W4319318612,Characterizing Positionality in Games of Infinite Duration over Infinite Graphs,2023.0,5.0,34.0,0.7714,False
10.46298/theoretics.24.25,True,,https://openalex.org/W4405009143,The Descriptive Complexity of Graph Neural Networks,2024.0,2.0,0.0,0.6508,False
10.46298/theoretics.25.1,True,,https://openalex.org/W4396945362,Finite-valued Streaming String Transducers,2025.0,2.0,26.0,4.1139,False
